Authors,DOI,DataSourceType,FeatureName,UniqueID,Latitude,Longitude,FeatureType,FeatureCategory,ThawType,Imagery,ImageryDates,ImageryResolutionMeters,Aspect,Elevation,MeanElevation,RelativeElevation,Slope,SolarRadiationIndex
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19475,69.73431213,-152.8277133,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,309,99.28125,99.95569307,-0.674443074,1,0.678341133
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19476,69.73147437,-152.7918696,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,72,97.515625,97.50424846,0.011376542,1,0.696311973
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19477,69.73163903,-152.8263735,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,226,97.78125,98.02432872,-0.243078723,0,0.690987904
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19478,69.72978796,-152.8085401,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,93,93.46094,94.99284597,-1.531908472,1,0.700053845
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19479,69.7283006,-152.8077048,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,181,93.33594,96.06546055,-2.729523045,0,0.691030022
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19480,69.72694641,-152.8151313,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,72,94.36719,96.44062396,-2.073436462,0,0.691047105
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19481,69.72163595,-152.8099402,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,72,87.49219,87.50870244,-0.016514938,1,0.696435178
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19482,69.73738725,-152.7343908,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,9,85.671875,85.83802671,-0.166151709,0,0.690915378
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19483,69.7244316,-152.7384411,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,162,97.53125,97.55032176,-0.019071761,0,0.69107883
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19484,69.71040062,-152.8874312,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,342,94.80469,95.05207009,-0.247382589,1,0.679765871
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19485,69.70912367,-152.8616793,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,153,88.359375,88.89500952,-0.535634515,1,0.703259571
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19486,69.70777225,-152.8640031,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,241,88.140625,88.37036787,-0.229742874,1,0.688030457
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19487,69.70580868,-152.8761675,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,123,87.36719,87.89066413,-0.52347663,2,0.715410588
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19488,69.70313064,-152.8935213,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,265,90.88281,91.22572803,-0.342915533,1,0.683395884
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19489,69.69749647,-152.8871991,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,1,89.84375,89.97528396,-0.131533958,1,0.682317079
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19490,69.7021508,-152.7852473,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,244,98.00781,98.01552944,-0.007716939,1,0.687466984
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19491,69.69095695,-152.9362315,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,162,96.77344,96.78555884,-0.012121345,1,0.702776631
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19492,69.69216345,-152.9214762,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,16,96.6875,96.82130578,-0.13380578,0,0.691485779
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19493,69.69123323,-152.9138363,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,196,97.890625,98.05952268,-0.168897682,0,0.691497508
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19494,69.68557227,-152.9059153,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,207,97.86719,97.97727159,-0.11008409,0,0.691568877
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19495,69.68387516,-152.9300682,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,54,96.33594,96.40737638,-0.071438877,1,0.69312595
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19496,69.6760668,-152.9382337,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,308,97.19531,97.37371056,-0.178398062,0,0.6916887
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19497,69.67518334,-152.9198121,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,31,97.453125,97.50501215,-0.051887152,1,0.68822201
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19498,69.67473446,-152.9303325,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,99,97.41406,97.51758617,-0.103523674,0,0.691705494
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19499,69.69540382,-152.874633,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,196,89.890625,90.08021791,-0.189592911,0,0.691444923
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19500,69.68905071,-152.8802739,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,19,90.36719,90.61400385,-0.246816354,1,0.685594631
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19501,69.68243261,-152.8099158,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,72,86.80469,86.89346896,-0.088781456,0,0.691608457
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19502,69.67631404,-152.7789369,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,72,100.80469,100.9375458,-0.132858265,0,0.691685584
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19503,69.66612514,-153.0284909,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,162,100.64844,101.3491388,-0.70070131,0,0.691814001
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19504,69.65934278,-153.0507859,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,193,100.515625,100.511493,0.004131962,1,0.698752458
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19505,69.6504536,-153.0281757,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,266,101.890625,101.8603189,0.030306098,0,0.692011477
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19506,69.6526576,-153.0449584,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,329,102.58594,102.7985297,-0.212592203,1,0.679576893
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19507,69.6681684,-152.9885949,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,72,99.6875,99.67094024,0.016559762,0,0.69178825
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19508,69.66755221,-153.0148789,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,342,100.21094,100.1838528,0.027084673,0,0.691796016
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19509,69.66532386,-153.0051062,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,13,99.6875,100.3394964,-0.651996423,1,0.684759669
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19510,69.66346393,-152.9648779,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,297,99.09375,99.45707007,-0.363320071,1,0.679865035
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19511,69.65992969,-153.0085111,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,45,103.4375,103.4632123,-0.025712322,1,0.691452454
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19512,69.65890655,-153.0158913,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,279,102.94531,103.0833491,-0.138036633,0,0.691904969
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19513,69.67286154,-152.9253948,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,27,97.703125,97.81891253,-0.115787534,1,0.687412505
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19514,69.67267372,-152.9106564,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,176,97.859375,98.23986293,-0.380487929,0,0.691731468
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19515,69.66998654,-152.9372288,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,54,98.609375,98.65911353,-0.049738531,0,0.691765336
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19516,69.67055441,-152.9433882,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,279,98.296875,98.71431965,-0.417444647,0,0.691758179
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19517,69.66514706,-152.9496121,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,291,99.125,99.08065677,0.044343228,1,0.680348696
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19518,69.67164819,-152.8436167,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,15,89.515625,90.62902285,-1.113397851,1,0.685050173
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19519,69.65481942,-152.8368077,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,27,97.5625,98.63297212,-1.070472119,0,0.691956469
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19520,69.67319499,-152.776547,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,54,100.72656,100.9951703,-0.26860781,0,0.691724897
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19521,69.67136165,-152.7798331,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,4,100.703125,100.6955543,0.007570651,1,0.683124899
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19522,69.67212757,-152.7744808,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,228,100.92969,101.0082867,-0.078599227,1,0.69130748
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19523,69.66731701,-152.7882724,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,82,100.359375,100.3464995,0.012875542,1,0.699008175
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19524,69.668335,-152.7907802,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,155,99.78906,100.0716375,-0.282575001,1,0.703633361
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19525,69.66677064,-152.7992346,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,286,99.890625,100.0239484,-0.133323356,0,0.691805866
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19526,69.66455175,-152.7951854,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,252,100.296875,100.307847,-0.010971999,0,0.69183383
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19527,69.66370207,-152.7936983,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,342,100.1875,100.4328395,-0.245339473,0,0.691844538
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19528,69.65763092,-152.8099934,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,144,103.078125,103.36055,-0.282425029,0,0.691921043
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19529,69.65690787,-152.8060279,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,284,103.578125,103.653451,-0.075325974,2,0.670263119
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19530,69.65269484,-152.8003018,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,252,103.859375,103.837011,0.022363974,0,0.691983239
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19531,69.647492,-153.0592794,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,252,102.05469,102.0859147,-0.031227196,0,0.692048791
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19532,69.64501728,-153.0568533,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,311,102.140625,102.2799674,-0.139342446,1,0.679435469
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19533,69.64913619,-152.8161501,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,125,103.77344,103.9249774,-0.151539926,3,0.728098391
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19534,69.61901076,-153.0534951,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,266,115.64844,115.619681,0.02875649,0,0.692407531
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19535,69.60266136,-153.0553331,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,351,109.05469,112.5002201,-3.445532559,1,0.682130832
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19536,69.5795331,-153.0687438,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,27,123.38281,124.9270739,-1.544261411,0,0.692904495
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19537,69.57183501,-153.0774589,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,292,117.32031,118.2484096,-0.9280971,1,0.68144844
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19538,69.52890526,-153.1709319,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,72,133.625,133.6857389,-0.060738888,0,0.693541343
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19539,69.50638092,-153.1857519,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,162,135.42969,135.9787073,-0.549019751,0,0.693824502
Jones & Zuck (2016),https://doi.org/10.5066/F7H70CXB,Remote sensing - published,,19540,69.49945105,-153.1963515,Thermokarst lake,Thermokarst lake,Abrupt,SAR; Landsat TM; ETM+; OLI,1985 through 2015,30,252,139.21094,139.8177375,-0.606800044,1,0.688399732
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2676,69.00901384,-163.8877671,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,302,3.3515625,4.738649699,-1.387087199,7,0.610584979
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2677,69.00859023,-163.8860903,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,296,11.0703125,12.65346752,-1.583155019,7,0.613333031
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2678,68.99881634,-163.8925685,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,343,83.5,82.84869049,0.651309508,10,0.578566625
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2679,68.99712058,-163.9230836,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,315,2,3.440871392,-1.440871392,2,0.674863617
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2680,68.98846886,-163.9572218,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,326,9.6640625,9.889323997,-0.225261497,5,0.636274912
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2681,68.9846951,-163.9799171,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,32,1.7421875,3.708919745,-1.966732245,1,0.697122681
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2682,68.98375894,-163.9825707,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,331,4.9765625,6.271059939,-1.294497439,4,0.650448726
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2683,68.93192194,-164.2287864,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,359,18.390625,20.35680152,-1.966176522,16,0.528880027
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2684,68.91790806,-164.4280378,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,7,16.65625,18.28856374,-1.632313737,14,0.570595331
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2685,68.28951961,-162.6243934,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,259,470.875,469.3918193,1.483180698,35,0.363521564
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2686,67.83604043,-161.495851,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,258,587.2344,587.8388796,-0.604504648,9,0.648572472
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2687,67.83196747,-161.5057524,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,321,521.6797,521.5615109,0.11817657,7,0.624249639
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2688,67.83152113,-161.5047416,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,330,530.91406,532.066386,-1.152323499,8,0.612944529
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2689,68.63561455,-157.609826,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,241,529.3594,533.4476305,-4.088255471,14,0.640837129
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2690,68.4847602,-160.376761,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,218,846.9453,846.1960633,0.749249183,32,0.654750216
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2691,68.43395874,-160.3173484,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,285,562.3203,562.5119362,-0.19162373,25,0.386205552
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2692,68.38817103,-160.1935146,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,213,675.21094,677.9581277,-2.747190158,22,0.718081257
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2693,68.31691414,-158.3158136,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,96,546.9531,547.7411138,-0.787988815,15,0.823301671
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2694,68.31609489,-158.3121808,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,128,511.02344,511.2014904,-0.1780529,9,0.809068127
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2695,68.31599894,-158.3213111,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,117,619.2344,619.7721008,-0.537725814,17,0.872105026
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2696,68.3129824,-158.2446239,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,19,594.72656,612.1202966,-17.39373411,17,0.582393992
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2697,68.31113006,-158.3157943,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,122,484.65625,483.1170365,1.53921352,12,0.835208367
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2698,68.30448128,-158.2711095,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,289,494.41406,497.540229,-3.126166528,15,0.522705888
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2699,68.29994815,-158.2799521,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,290,485.5625,489.3264921,-3.763992148,8,0.614094907
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2700,68.29953443,-158.2785269,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,329,502.59375,508.9604147,-6.366664695,23,0.383390799
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2701,68.29876161,-158.2872804,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,319,470.6953,470.0741597,0.621152753,5,0.644731591
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2702,68.29340181,-158.2910658,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,290,490.22656,489.9759901,0.250572383,6,0.639064037
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2703,68.29312444,-158.2889077,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,269,502.28125,502.3592109,-0.077960907,9,0.625678367
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2704,68.18942183,-161.1776328,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,342,286.21094,286.7448934,-0.533955873,8,0.61483189
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2705,68.11863581,-156.783856,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,359,583.41406,582.3387484,1.075314116,11,0.599050189
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2706,68.08257884,-155.6938593,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,346,668.84375,672.9573503,-4.113600323,1,0.700719978
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2707,68.05994954,-155.4564542,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,334,1039.6719,1040.185196,-0.513320607,7,0.624827774
Nitze et al. (2018),https://doi.pangaea.de/10.1594/PANGAEA.894755,Remote Sensing - published,,2708,68.05678609,-155.4924555,Retrogressive thaw slump,Retrogressive thaw slump,Abrupt,Landsat,1999 through 2014,30,309,1015.28906,1013.365957,1.923105816,7,0.621654347
